INSEE;NOM;EPCI;DEP;REG;F0-2;F3-5;F6-10;F11-17;F18-24;F25-39;F40-54;F55-64;F65-79;F80+;;H0-2;H3-5;H6-10;H11-17;H18-24;H25-39;H40-54;H55-64;H65-79;H80+
89159;Étaule;200039758;D89;R27;3;3;13;24;5;24;38;42;36;7;;10;10;9;18;5;30;31;35;43;4
89160;Étigny;248900334;D89;R27;7;10;24;25;17;54;81;50;57;37;;11;13;17;47;20;54;89;51;74;25
89161;Étivey;200039709;D89;R27;2;1;3;7;3;11;18;13;24;12;;1;3;5;9;3;15;22;20;19;5
89162;Évry;248900896;D89;R27;6;4;19;18;7;39;41;21;31;6;;9;11;10;17;11;43;37;33;25;5
89163;La Ferté-Loupière;248900524;D89;R27;6;7;16;17;8;30;50;43;63;29;;6;7;12;24;14;28;54;34;61;14
89164;Festigny;200067429;D89;R27;0;1;0;5;2;3;7;11;9;6;;3;0;4;3;2;4;8;6;13;2
89165;Flacy;248900664;D89;R27;2;3;1;2;3;8;5;6;18;5;;2;0;2;5;5;6;10;11;14;6
89167;Fleury-la-Vallée;248900524;D89;R27;14;23;29;55;21;97;125;79;78;29;;11;23;34;55;21;95;108;80;92;13
89168;Fleys;200067080;D89;R27;0;1;3;16;1;12;23;10;10;6;;2;3;6;21;3;13;28;6;9;2
89169;Flogny-la-Chapelle;200039642;D89;R27;10;9;28;39;31;65;95;72;106;42;;4;13;23;30;32;66;91;69;96;25
89170;Foissy-lès-Vézelay;200039758;D89;R27;2;1;3;4;0;6;5;11;23;3;;1;2;3;2;5;9;11;14;13;2
89171;Foissy-sur-Vanne;248900664;D89;R27;2;7;15;15;4;34;24;21;20;7;;7;5;11;11;5;31;25;17;26;3
89172;Fontaine-la-Gaillarde;248900334;D89;R27;7;10;13;33;6;37;61;40;46;13;;9;10;13;14;12;41;52;40;33;12
89173;Fontaines;200067130;D89;R27;4;5;12;22;6;28;53;41;40;16;;4;9;18;19;12;31;49;45;46;7
89175;Fontenay-près-Chablis;200067080;D89;R27;0;2;4;7;3;11;12;9;10;5;;3;1;4;7;10;13;11;17;11;5
89176;Fontenay-près-Vézelay;200039758;D89;R27;2;1;5;4;2;7;16;11;10;6;;0;2;4;7;3;7;13;16;12;10
89177;Fontenay-sous-Fouronnes;200067130;D89;R27;2;0;5;0;1;9;4;4;10;2;;1;4;3;0;0;7;8;4;7;1
89179;Fontenoy;200067130;D89;R27;4;3;11;4;5;21;21;34;33;16;;4;3;8;9;4;19;32;22;32;15
89180;Fouchères;248900748;D89;R27;11;10;11;24;8;44;50;38;49;10;;9;12;20;16;7;36;48;33;49;12
89181;Fournaudin;248900664;D89;R27;0;4;1;4;2;7;10;15;19;5;;2;0;3;3;2;6;14;8;12;4
89182;Fouronnes;200067130;D89;R27;5;1;2;10;1;19;17;7;10;9;;1;2;5;14;4;15;27;9;12;4
89183;Fresnes;200039709;D89;R27;1;1;1;1;1;3;2;11;6;6;;0;0;0;1;1;3;2;13;11;1
89184;Fulvy;200039642;D89;R27;2;3;8;6;2;9;10;9;16;4;;1;2;2;3;3;11;10;13;15;2
89186;Germigny;200067304;D89;R27;7;6;12;21;11;41;53;47;46;20;;4;7;15;23;16;28;59;46;50;9
89187;Gigny;200039642;D89;R27;0;2;1;2;0;7;2;10;13;6;;1;0;1;3;1;8;6;7;11;2
89188;Girolles;200039758;D89;R27;2;0;5;6;1;11;21;17;13;6;;1;1;2;9;6;9;23;19;15;2
89189;Gisy-les-Nobles;248900896;D89;R27;5;6;19;31;14;41;66;37;51;20;;9;11;9;34;18;36;63;42;49;11
89190;Givry;200039758;D89;R27;0;4;5;5;5;9;19;17;17;10;;2;3;5;5;8;9;21;18;12;6
89191;Gland;200039642;D89;R27;0;1;1;1;0;1;3;2;5;6;;0;0;2;0;0;2;4;6;7;4
89194;Grimault;200039709;D89;R27;1;2;5;6;3;3;12;7;14;5;;1;1;2;2;1;7;11;11;17;5
89195;Gron;248900334;D89;R27;16;16;27;55;40;103;148;104;77;27;;15;21;45;68;60;95;126;104;78;15
89196;Valravillon;248900524;D89;R27;34;39;48;91;29;170;176;119;96;48;;31;38;74;92;58;173;177;126;99;34
89197;Guillon-Terre-Plaine;200039709;D89;R27;7;10;14;37;10;46;66;43;74;64;;7;8;19;35;16;45;67;60;78;30
89198;Gurgy;200067114;D89;R27;24;40;35;79;38;133;183;140;139;46;;24;29;51;99;59;131;175;117;131;29
89199;Gy-l'Évêque;200067114;D89;R27;14;2;10;17;15;35;45;42;30;11;;6;5;19;32;13;30;44;41;34;9
89200;Hauterive;200067304;D89;R27;4;4;15;13;7;36;42;28;27;7;;9;13;17;15;10;31;49;25;29;9
89201;Héry;200067304;D89;R27;35;21;50;87;29;141;196;121;153;59;;17;29;64;101;41;144;181;127;142;36
89202;Irancy;200067114;D89;R27;4;2;1;7;8;20;22;27;26;11;;1;2;7;8;6;23;22;29;20;11
89203;Island;200039758;D89;R27;0;3;3;11;2;9;19;25;13;7;;0;3;5;8;2;12;18;24;17;7
89204;L'Isle-sur-Serein;200039709;D89;R27;11;9;14;26;17;40;70;40;63;64;;3;9;10;20;16;48;69;45;61;25
89205;Jaulges;200067304;D89;R27;8;6;10;33;11;34;47;37;28;15;;11;5;11;18;45;127;59;31;36;5
89206;Joigny;248900938;D89;R27;158;169;318;422;275;741;852;527;825;524;;179;156;339;480;398;731;828;530;654;276
89207;Jouancy;200039709;D89;R27;1;0;0;0;0;2;1;1;2;1;;1;0;1;2;0;3;2;2;2;3
89208;Joux-la-Ville;200039709;D89;R27;7;12;18;32;25;99;101;40;48;19;;20;10;20;30;37;232;221;96;74;11
89209;Jouy;248900748;D89;R27;11;10;22;28;12;45;67;19;27;6;;5;11;21;24;12;45;61;51;29;6
89210;Jully;200039642;D89;R27;1;1;5;2;1;8;12;8;20;5;;5;4;3;3;0;8;16;5;19;5
89211;Junay;200039642;D89;R27;0;0;0;0;4;1;6;11;5;7;;0;1;1;0;1;3;14;7;6;1
89212;Jussy;200067114;D89;R27;4;6;5;16;14;20;35;35;34;12;;4;2;5;18;7;22;43;31;42;11
89214;Lailly;248900664;D89;R27;4;3;3;8;0;21;11;21;16;5;;5;2;6;10;2;18;17;19;18;6
89215;Lain;200067130;D89;R27;1;3;6;5;5;13;12;13;21;8;;5;1;5;7;4;18;20;13;16;8
89216;Lainsecq;200067130;D89;R27;4;3;15;12;6;21;28;19;35;30;;2;10;5;15;5;21;22;18;34;13
89217;Lalande;200067130;D89;R27;3;4;5;9;2;12;18;8;6;5;;0;0;2;7;6;12;19;8;9;2
89218;Laroche-Saint-Cydroine;248900383;D89;R27;20;14;26;52;38;85;135;112;118;41;;15;14;38;57;36;78;139;96;106;37
89219;Lasson;200067304;D89;R27;0;0;3;3;1;6;14;17;10;7;;2;6;6;4;4;10;10;18;16;6
89220;Lavau;200067130;D89;R27;3;4;4;18;6;18;30;36;38;76;;1;4;10;25;6;16;39;32;45;24
89221;Leugny;200067130;D89;R27;2;3;10;10;8;25;27;26;26;16;;4;3;10;10;5;34;34;35;26;6
89222;Levis;200067130;D89;R27;2;1;3;8;7;13;26;17;19;9;;2;3;5;7;5;12;21;27;20;12
89223;Lézinnes;200039642;D89;R27;7;7;15;19;15;36;53;56;85;35;;9;7;12;21;16;42;66;43;87;30
89224;Lichères-près-Aigremont;200067080;D89;R27;2;3;3;9;2;9;18;13;11;13;;3;1;2;6;6;9;22;10;7;5
89225;Lichères-sur-Yonne;200039758;D89;R27;0;0;1;1;0;2;3;5;5;0;;0;1;2;1;2;5;7;5;4;0
89226;Lignorelles;200067080;D89;R27;3;5;9;7;4;25;17;13;7;7;;7;2;4;2;2;21;18;17;10;8
89227;Ligny-le-Châtel;200067080;D89;R27;16;15;33;53;19;95;112;89;84;105;;13;21;27;51;33;105;110;90;88;42
89228;Lindry;200067114;D89;R27;19;36;53;72;18;108;152;96;109;21;;13;25;62;83;43;100;145;96;102;20
89229;Lixy;248900748;D89;R27;6;7;17;24;11;39;50;29;34;11;;7;13;22;17;16;39;57;39;29;5
89230;Looze;248900938;D89;R27;8;9;13;26;12;37;53;28;32;10;;1;9;13;24;13;38;50;28;30;4
89232;Lucy-le-Bois;200039758;D89;R27;4;6;8;7;5;29;24;22;33;7;;5;6;11;11;9;30;24;25;31;2
89233;Lucy-sur-Cure;200067080;D89;R27;5;2;6;7;3;19;16;13;24;4;;4;4;6;6;4;13;22;11;23;6
89234;Lucy-sur-Yonne;200067429;D89;R27;1;1;2;3;0;6;14;10;20;2;;1;0;1;14;1;7;11;8;16;2
89235;Magny;200039758;D89;R27;14;24;27;29;11;77;88;58;68;34;;14;13;28;48;14;75;94;58;77;20
89236;Maillot;248900334;D89;R27;21;24;53;52;29;99;101;100;124;30;;16;14;39;64;28;92;102;85;100;32
89237;Mailly-la-Ville;200067080;D89;R27;4;8;8;17;6;34;47;35;53;28;;3;8;15;14;14;41;42;41;57;17
89238;Mailly-le-Château;200067080;D89;R27;7;4;9;11;13;23;45;43;53;88;;4;4;13;13;8;29;45;40;54;33
89239;Malay-le-Grand;248900334;D89;R27;19;23;44;56;29;107;148;114;166;77;;16;25;49;70;40;114;137;114;167;43
89240;Malay-le-Petit;248900334;D89;R27;3;4;9;14;12;18;36;32;31;7;;2;2;3;22;5;18;32;34;31;6
89242;Maligny;200067080;D89;R27;14;14;31;47;31;62;83;46;53;34;;11;9;27;47;28;65;86;54;41;15
89244;Marmeaux;200039709;D89;R27;0;1;0;3;1;5;10;5;8;1;;2;1;4;6;2;5;12;1;12;4
89245;Marsangy;248900334;D89;R27;9;12;27;39;22;63;105;64;57;22;;9;17;28;43;13;66;100;74;52;12
89246;Massangis;200039709;D89;R27;1;3;2;11;6;19;30;35;37;19;;2;2;3;14;13;28;27;34;41;18
89247;Mélisey;200039642;D89;R27;0;4;2;13;5;6;23;15;34;19;;1;1;1;7;9;8;25;22;29;5
89248;Menades;200039758;D89;R27;0;2;0;3;1;5;5;2;4;2;;0;1;0;0;0;5;6;1;2;2
89249;Mercy;200067304;D89;R27;1;3;6;4;0;8;7;7;7;4;;1;2;2;2;0;5;10;4;6;1
89250;Méré;200067080;D89;R27;5;5;13;10;3;20;19;14;10;9;;2;2;9;18;3;20;19;9;9;4
89251;Merry-la-Vallée;248900524;D89;R27;7;2;10;12;7;27;21;36;28;21;;5;5;7;13;14;36;37;31;30;17
89252;Merry-Sec;200067130;D89;R27;4;3;5;3;2;14;19;18;12;6;;4;3;2;10;7;12;21;15;11;6
89253;Merry-sur-Yonne;200039758;D89;R27;2;0;3;8;3;10;13;15;26;14;;2;1;5;6;4;10;18;13;27;11
89254;Mézilles;200067130;D89;R27;3;2;10;18;10;26;57;46;62;28;;6;10;15;18;8;28;53;37;69;12
89255;Michery;248900896;D89;R27;15;24;45;42;28;76;123;71;93;38;;24;14;39;45;23;83;103;75;85;23
89256;Migé;200067130;D89;R27;8;7;11;16;13;30;40;28;35;19;;9;10;12;11;9;35;44;32;32;7
89257;Migennes;248900383;D89;R27;113;125;270;339;241;578;699;458;555;395;;143;159;256;358;269;542;637;429;521;188
89259;Môlay;200039709;D89;R27;1;2;4;3;0;8;7;4;12;5;;1;3;3;3;1;7;12;6;14;0
89261;Molinons;248900664;D89;R27;8;5;11;9;10;28;26;19;29;8;;4;2;5;9;10;24;29;13;24;2
89262;Molosmes;200039642;D89;R27;3;2;3;6;3;12;27;14;14;2;;1;4;2;12;6;10;22;19;9;1
89263;Monéteau;200067114;D89;R27;58;58;105;170;82;322;369;344;409;207;;51;58;115;143;104;313;363;318;421;103
89264;Montacher-Villegardin;248900748;D89;R27;10;11;18;39;12;49;81;53;50;21;;9;12;23;37;28;54;80;54;53;21
89265;Montigny-la-Resle;200067114;D89;R27;15;4;18;28;10;49;61;35;44;14;;9;11;25;37;18;53;60;41;46;4
89266;Montillot;200039758;D89;R27;1;2;5;10;10;11;18;19;36;16;;5;0;4;9;9;13;29;17;31;10
89267;Montréal;200039709;D89;R27;2;1;3;8;4;12;17;11;16;13;;1;3;6;14;7;10;17;13;14;9
89268;Mont-Saint-Sulpice;200067304;D89;R27;13;13;25;36;15;79;77;58;58;16;;13;15;30;43;20;68;83;52;59;14
89270;Mouffy;200067130;D89;R27;1;4;4;12;0;15;13;8;8;3;;1;5;5;4;4;12;11;7;5;6
89271;Moulins-en-Tonnerrois;200039709;D89;R27;0;2;0;6;3;3;10;6;13;5;;1;2;3;4;1;8;11;9;15;2
89272;Moulins-sur-Ouanne;200067130;D89;R27;1;3;14;10;4;21;34;23;25;7;;3;9;8;18;9;18;28;21;27;4
89273;Moutiers-en-Puisaye;200067130;D89;R27;2;3;2;3;3;18;26;23;36;10;;2;6;13;8;5;18;29;26;35;7
89274;Nailly;248900748;D89;R27;22;31;52;45;21;121;123;116;104;36;;25;32;43;45;36;118;123;103;114;21
89276;Neuvy-Sautour;200067304;D89;R27;17;9;16;28;17;58;96;67;96;29;;8;21;32;31;19;56;103;60;85;29
89277;Nitry;200067080;D89;R27;1;5;9;19;8;37;36;12;29;9;;11;6;10;24;11;40;43;20;27;9
89278;Noé;248900334;D89;R27;3;11;24;27;14;55;57;39;30;17;;11;8;21;28;12;57;55;40;32;9
89279;Noyers;200039709;D89;R27;3;3;9;18;15;27;61;44;66;62;;1;6;13;19;17;34;53;48;61;33
89280;Nuits;200039642;D89;R27;4;14;9;13;8;30;39;36;26;15;;4;4;18;10;4;40;41;36;27;17
89281;Les Ormes;248900524;D89;R27;3;6;12;18;7;20;36;15;29;13;;3;4;8;31;10;21;38;24;26;14
89282;Ormoy;200067304;D89;R27;8;8;21;30;21;61;66;49;64;23;;10;11;19;23;11;62;54;57;69;10
89283;Ouanne;200067130;D89;R27;2;9;18;19;8;40;58;42;63;29;;4;7;18;24;18;41;68;49;64;16
89284;Pacy-sur-Armançon;200039642;D89;R27;6;3;2;6;0;11;13;21;21;12;;0;3;3;3;1;10;13;17;27;7
89285;Pailly;248900896;D89;R27;3;3;8;17;9;29;37;20;18;6;;8;7;15;23;6;27;34;15;18;12
89286;Parly;200067130;D89;R27;17;16;34;39;15;77;89;70;58;19;;9;19;25;35;12;81;79;79;46;13
89287;Paron;248900334;D89;R27;77;96;189;269;123;431;479;290;359;177;;78;102;195;311;124;358;473;266;319;112
89288;Paroy-en-Othe;200067304;D89;R27;1;2;3;8;4;11;17;17;18;8;;3;2;1;6;1;13;12;18;18;8
89289;Paroy-sur-Tholon;248900938;D89;R27;2;3;9;13;11;19;30;22;20;12;;3;3;7;8;10;22;33;23;22;9
89290;Pasilly;200039709;D89;R27;2;2;1;1;1;4;2;6;1;2;;0;0;1;4;1;4;2;4;6;2
89291;Passy;248900334;D89;R27;0;2;8;19;12;25;45;26;21;8;;4;12;14;10;13;28;42;28;18;4
89292;Percey;200067304;D89;R27;2;4;5;13;5;17;23;21;21;9;;5;7;8;8;7;19;29;17;22;8
89295;Perrigny;200067114;D89;R27;12;20;31;51;25;83;125;97;142;91;;10;19;32;51;27;71;112;97;128;42
89296;Perrigny-sur-Armançon;200039642;D89;R27;1;2;3;9;2;7;13;11;12;8;;2;1;8;3;4;8;14;12;6;5
89297;Pierre-Perthuis;200039758;D89;R27;0;1;4;5;1;6;13;5;11;8;;1;2;6;2;3;9;10;6;12;2
89298;Piffonds;248900748;D89;R27;5;8;19;32;16;53;61;43;42;16;;11;13;21;25;13;54;57;42;51;16
89299;Pimelles;200039642;D89;R27;0;1;0;4;2;1;10;6;3;1;;0;0;1;4;5;3;9;10;3;0
89300;Pisy;200039709;D89;R27;0;3;1;2;1;7;6;2;13;7;;0;0;3;1;1;4;11;4;7;5
89302;Plessis-Saint-Jean;248900896;D89;R27;2;1;2;13;2;16;16;14;18;11;;6;3;10;11;8;18;20;11;22;6
89303;Poilly-sur-Serein;200067080;D89;R27;3;4;8;7;6;17;24;18;25;8;;3;3;8;11;10;13;33;17;22;10
89304;Poilly-sur-Tholon;248900524;D89;R27;8;10;23;34;9;68;79;41;41;17;;6;12;24;37;24;51;82;51;46;12
89306;Pontaubert;200039758;D89;R27;5;5;7;10;8;20;36;30;47;13;;3;4;6;19;9;21;35;31;48;9
89307;Pontigny;200067080;D89;R27;12;21;27;28;13;70;73;39;81;22;;6;14;25;27;18;61;86;45;67;16
89308;Pont-sur-Vanne;248900664;D89;R27;4;1;1;4;6;14;19;15;16;3;;1;4;8;10;3;14;26;14;16;6
89309;Pont-sur-Yonne;248900896;D89;R27;62;65;94;146;86;286;312;241;291;217;;56;54;112;155;101;267;255;190;233;93
89310;La Postolle;248900664;D89;R27;1;3;4;7;0;7;17;10;12;6;;1;1;0;9;3;10;18;9;16;6
89311;Pourrain;200067130;D89;R27;19;25;38;66;19;94;149;91;129;68;;13;17;46;67;34;95;133;91;126;38
89312;Précy-le-Sec;200039709;D89;R27;3;4;13;26;4;19;26;10;17;11;;2;4;14;11;4;16;33;12;11;5
89313;Précy-sur-Vrin;248900938;D89;R27;5;4;3;17;10;24;45;37;41;16;;4;3;7;21;20;20;41;51;37;13
89314;Prégilbert;200067080;D89;R27;4;4;8;8;1;15;17;16;12;6;;6;2;1;6;4;15;21;15;17;3
89315;Préhy;200067080;D89;R27;2;3;6;8;6;14;14;17;9;3;;2;2;7;5;2;15;16;17;8;3
89316;Provency;200039758;D89;R27;4;4;10;10;5;24;25;15;19;5;;5;4;8;10;8;28;21;20;17;7
89318;Quarré-les-Tombes;200039758;D89;R27;8;11;6;18;14;40;48;39;79;47;;8;7;13;25;10;42;57;55;81;20
89319;Quenne;200067114;D89;R27;12;13;7;17;19;37;48;33;39;11;;8;2;16;28;13;39;55;38;34;14
89320;Quincerot;200039642;D89;R27;1;1;0;4;2;1;8;5;9;2;;0;0;0;2;3;2;4;7;11;2
89321;Ravières;200039642;D89;R27;10;9;11;16;19;41;72;48;61;83;;10;9;17;25;19;48;80;46;57;30
89323;Roffey;200039642;D89;R27;3;2;8;3;1;13;8;18;8;5;;2;5;5;6;1;12;11;17;10;3
89324;Rogny-les-Sept-Écluses;200067130;D89;R27;4;10;11;25;9;41;50;57;104;44;;4;7;10;20;12;43;48;60;95;20
89325;Ronchères;200067130;D89;R27;1;2;3;3;1;7;6;7;7;6;;1;1;0;7;3;5;9;10;8;4
89326;Rosoy;248900334;D89;R27;22;15;27;63;35;90;121;71;78;25;;15;16;35;39;37;82;132;72;76;23
89327;Rousson;248900334;D89;R27;5;8;13;18;5;41;39;22;35;10;;9;13;10;12;8;31;43;24;33;10
89328;Rouvray;200067080;D89;R27;2;6;8;18;5;32;41;25;22;7;;4;7;19;23;10;29;49;27;30;4
89329;Rugny;200039642;D89;R27;0;0;1;1;1;8;4;9;8;3;;1;1;2;2;4;7;5;8;9;1
89331;Sainpuits;200067130;D89;R27;1;2;8;11;6;14;29;28;37;13;;5;5;7;16;10;17;28;35;35;5
89332;Saint-Agnan;248900748;D89;R27;11;19;24;52;28;74;109;75;47;43;;21;15;38;62;23;64;108;66;61;17
89333;Saint-André-en-Terre-Plaine;200039709;D89;R27;2;2;6;6;2;8;17;7;13;7;;1;2;6;7;2;9;18;22;7;6
89334;Le Val d'Ocre;248900524;D89;R27;16;9;16;17;10;51;49;41;45;22;;7;12;23;24;18;43;52;38;45;15
89335;Saint-Aubin-sur-Yonne;248900938;D89;R27;9;8;9;18;7;40;35;37;47;8;;3;2;6;22;15;35;37;41;38;10
89336;Saint-Brancher;200039758;D89;R27;3;4;4;8;3;21;28;13;25;18;;3;4;7;12;12;24;27;22;35;7
89337;Saint-Bris-le-Vineux;200067114;D89;R27;15;16;26;35;28;71;86;80;82;91;;11;14;23;39;29;78;105;74;76;45
89338;Saint-Clément;248900334;D89;R27;38;49;74;101;58;197;260;198;302;176;;44;39;85;102;60;220;249;176;284;99
89339;Sainte-Colombe;200039709;D89;R27;1;4;5;8;3;13;22;11;11;10;;4;6;5;11;3;11;19;20;17;6
89341;Saint-Cyr-les-Colons;200067080;D89;R27;10;10;13;14;14;49;50;25;26;14;;11;8;21;24;10;43;52;31;18;6
89342;Saint-Denis-lès-Sens;248900334;D89;R27;3;4;25;21;12;55;53;53;63;38;;3;11;18;29;20;42;53;36;73;27
89344;Saint-Fargeau;200067130;D89;R27;13;13;33;59;35;95;119;122;161;118;;8;16;34;58;31;88;148;117;159;57
89345;Saint-Florentin;200067304;D89;R27;62;62;107;204;124;304;364;274;392;267;;79;73;147;205;154;293;375;244;342;138
89346;Saint-Georges-sur-Baulche;200067114;D89;R27;24;34;58;142;46;181;322;221;439;294;;33;34;70;136;80;142;262;202;349;156
89347;Saint-Germain-des-Champs;200039758;D89;R27;5;6;6;6;5;23;30;32;33;15;;2;6;14;14;4;19;44;29;42;8
89348;Saint-Julien-du-Sault;248900938;D89;R27;33;35;62;92;65;166;199;178;209;133;;27;39;70;96;68;169;189;126;196;71
89349;Saint-Léger-Vauban;200039758;D89;R27;1;6;9;10;6;20;25;33;29;24;;3;2;6;8;9;25;31;35;54;20
89350;Saint-Loup-d'Ordon;200067668;D89;R27;5;5;11;11;7;16;23;16;20;7;;5;4;10;14;7;17;28;15;25;12
89351;Sainte-Magnance;200039758;D89;R27;4;6;19;21;8;41;46;33;27;25;;11;8;17;37;6;44;52;31;31;12
89352;Saint-Martin-des-Champs;200067130;D89;R27;1;4;7;11;6;15;29;24;21;15;;3;4;4;9;5;19;32;21;24;11
89353;Saint-Martin-d'Ordon;248900938;D89;R27;12;12;21;18;5;42;37;22;31;9;;4;13;12;26;7;42;42;28;28;9
89354;Saint-Martin-du-Tertre;248900334;D89;R27;24;20;46;74;28;107;174;113;156;39;;14;29;44;83;37;100;147;109;156;31
89355;Saint-Martin-sur-Armançon;200039642;D89;R27;2;1;6;7;2;9;14;21;7;7;;4;5;1;3;1;4;14;14;16;8
89359;Saint-Maurice-aux-Riches-Hommes;248900664;D89;R27;2;2;6;15;5;24;35;24;44;57;;2;1;10;14;11;20;42;28;48;23
89360;Saint-Maurice-le-Vieil;248900524;D89;R27;8;6;11;16;5;26;40;25;38;9;;4;5;14;18;5;26;41;22;39;12
89361;Saint-Maurice-Thizouaille;248900524;D89;R27;2;3;8;22;8;26;26;15;20;6;;4;3;12;11;10;20;27;18;12;2
89362;Saint-Moré;200039758;D89;R27;1;1;2;10;1;18;10;19;16;6;;3;4;2;11;1;14;15;19;19;8
89363;Sainte-Pallaye;200067080;D89;R27;1;4;0;5;1;11;8;3;11;1;;1;5;3;5;3;13;10;10;6;2
89364;Saint-Père;200039758;D89;R27;2;3;5;14;7;14;34;27;36;16;;0;6;6;10;7;16;23;23;37;9
89365;Saint-Privé;200067130;D89;R27;4;8;13;16;7;26;59;43;64;20;;6;8;17;23;9;22;54;55;54;15
89367;Saints-en-Puisaye;200067130;D89;R27;7;8;11;26;12;39;46;44;61;24;;5;6;11;22;8;36;53;45;56;23
89368;Saint-Sauveur-en-Puisaye;200067130;D89;R27;11;7;14;27;9;50;62;70;109;118;;4;9;15;34;14;41;69;84;110;38
89369;Saint-Sérotin;248900896;D89;R27;8;13;19;29;18;51;68;44;32;7;;7;12;18;34;17;52;68;40;32;12
89370;Saint-Valérien;248900748;D89;R27;30;35;71;82;38;141;145;112;142;121;;46;38;66;86;45;137;136;90;123;66
89371;Sainte-Vertu;200039709;D89;R27;0;0;1;1;0;3;7;13;12;6;;0;0;0;0;0;5;7;9;10;3
89373;Saligny;248900334;D89;R27;7;6;16;27;12;36;74;56;73;15;;7;10;19;38;27;40;86;52;62;15
89374;Sambourg;200039642;D89;R27;0;0;4;3;1;5;8;3;7;3;;2;1;1;6;3;2;10;4;7;1
89375;Santigny;200039709;D89;R27;1;0;0;7;1;3;14;2;7;2;;1;0;1;7;6;2;11;9;8;2
89376;Sarry;200039709;D89;R27;2;1;2;4;1;10;12;12;12;7;;1;3;8;6;2;10;12;15;11;4
89377;Sauvigny-le-Beuréal;200039709;D89;R27;1;0;1;1;0;1;6;8;9;4;;0;0;0;4;1;3;6;8;8;7
89378;Sauvigny-le-Bois;200039758;D89;R27;10;8;23;33;11;60;78;62;66;16;;16;15;24;29;13;60;65;59;63;18
89379;Savigny-en-Terre-Plaine;200039709;D89;R27;3;1;5;6;0;8;12;11;14;8;;1;1;1;8;4;8;12;17;15;6
89380;Savigny-sur-Clairis;248900748;D89;R27;11;3;6;10;8;30;36;27;43;74;;4;11;15;12;14;29;26;35;34;23
89382;Seignelay;200067304;D89;R27;8;29;40;67;41;119;172;114;123;75;;21;21;33;56;46;98;162;85;119;29
89383;Sementron;200067130;D89;R27;1;2;4;4;1;6;7;11;13;6;;1;1;3;3;0;6;9;9;13;6
89384;Senan;248900524;D89;R27;4;7;16;37;19;46;76;53;72;23;;10;5;18;31;18;46;76;34;72;17
89385;Sennevoy-le-Bas;200039642;D89;R27;0;0;0;1;0;0;4;8;15;5;;0;0;0;4;1;2;12;4;17;4
89386;Sennevoy-le-Haut;200039642;D89;R27;4;2;3;1;4;8;8;7;11;6;;1;5;2;6;4;8;6;9;15;3
89387;Sens;248900334;D89;R27;491;485;826;1136;1038;2506;2616;1654;2298;1453;;458;472;857;1254;1033;2294;2140;1414;1686;743
89388;Sépeaux-Saint Romain;248900938;D89;R27;6;6;12;16;10;27;57;43;47;21;;2;8;14;24;15;37;51;48;44;20
89390;Serbonnes;248900896;D89;R27;13;15;25;25;7;77;61;40;42;13;;17;21;29;38;10;71;72;42;41;7
89391;Sergines;248900896;D89;R27;20;20;32;74;27;99;121;91;93;87;;17;22;40;51;32;98;121;92;80;45
89392;Sermizelles;200039758;D89;R27;0;1;12;15;5;15;24;22;27;5;;2;3;7;7;3;19;28;19;28;2
89393;Serrigny;200039642;D89;R27;0;3;4;9;0;5;15;7;9;2;;1;1;4;7;1;5;17;6;13;1
89394;Sery;200067080;D89;R27;0;0;0;5;0;5;9;6;7;2;;1;1;3;5;1;6;8;6;8;3
89395;Les Sièges;248900664;D89;R27;7;7;10;18;11;35;45;30;33;17;;6;5;11;15;12;30;49;23;30;9
89397;Sommecaise;248900524;D89;R27;5;7;9;20;7;34;44;18;30;8;;7;6;8;14;11;26;50;27;37;6
89398;Sormery;200067304;D89;R27;3;6;10;18;6;29;35;30;38;18;;3;3;11;18;6;20;33;28;37;11
89399;Soucy;248900334;D89;R27;24;24;34;93;31;139;147;97;153;40;;30;34;50;83;30;124;170;94;143;35
89400;Sougères-en-Puisaye;200067130;D89;R27;2;2;7;11;3;14;26;30;33;25;;1;2;6;11;4;12;30;29;42;28
89402;Soumaintrain;200067304;D89;R27;4;5;5;8;5;12;20;13;24;7;;4;2;7;12;4;13;17;20;29;5
89403;Stigny;200039642;D89;R27;0;0;0;7;3;3;13;5;5;6;;0;0;2;4;5;3;6;7;14;2
89404;Subligny;248900748;D89;R27;5;8;17;19;12;40;55;41;34;17;;10;8;25;28;15;37;54;43;41;13
89405;Les Hauts de Forterre;200067130;D89;R27;4;9;13;24;12;35;42;32;42;29;;7;9;13;27;8;32;58;46;43;11
89406;Talcy;200039709;D89;R27;2;2;0;0;2;3;10;5;5;4;;1;1;1;3;5;5;7;8;7;6
89407;Tanlay;200039642;D89;R27;6;15;22;37;15;41;90;76;101;106;;5;5;18;24;22;42;86;71;90;43
89408;Tannerre-en-Puisaye;200067130;D89;R27;1;4;8;8;8;19;27;25;33;6;;3;1;3;8;6;25;27;21;34;7
89409;Tharoiseau;200039758;D89;R27;0;0;0;2;0;5;6;4;6;4;;2;0;3;3;0;3;8;4;10;1
89410;Tharot;200039758;D89;R27;3;2;1;2;3;8;12;9;8;1;;2;3;3;3;1;11;12;7;11;2
89411;Les Vallées de la Vanne;248900664;D89;R27;21;18;36;38;25;95;87;74;93;29;;16;21;35;36;16;104;99;74;84;16
89412;Thizy;200039709;D89;R27;2;2;3;5;3;13;15;7;13;43;;2;3;10;10;2;10;11;9;10;12
